truth_h,lambda_0,lambda_1,policy,mean_cumulative_validity_loss,mean_cumulative_update_cost,mean_total_cost,mean_regret,mean_lead_time,mean_log_memory_std,mean_tau_valid,mean_tau_detect,mean_delay_gap,mean_masking_index,schedule_mode
0.1,2.0,0.0,deploy_only,112.64088429157039,56.0,168.6408842915704,51.65804770398092,-29.0,0.5913768281197869,3.0,32.0,29.0,0.0,strong
0.1,2.0,0.0,detector_only,95.69991062553764,34.0,129.69991062553765,34.71707403794816,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,2.0,2.0,oracle,63.49003395451251,14.507197366923037,77.99723132143555,0.0,32.0,0.3393751093894679,32.0,0.0,-32.0,0.0,strong
0.1,2.0,2.0,controller,101.76367773024852,40.06376710471088,141.8274448349594,38.273643775736,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,2.0,2.0,fixed_policy,49.91161204469599,0.0,49.91161204469599,-13.57842190981652,0.0,0.0,32.0,32.0,0.0,0.0,strong
0.1,2.0,2.0,deploy_only,121.34664368781375,64.70575939624335,186.05240308405712,57.85660973330124,-29.0,0.5913768281197869,3.0,32.0,29.0,0.0,strong
0.1,2.0,2.0,detector_only,101.76367773024852,40.06376710471088,141.8274448349594,38.273643775736,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,2.0,4.0,oracle,65.99723132143555,17.014394733846075,83.01162605528162,0.0,32.0,0.3393751093894679,32.0,0.0,-32.0,0.0,strong
0.1,2.0,4.0,controller,107.8274448349594,46.12753420942175,153.95497904438116,41.83021351352384,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,2.0,4.0,fixed_policy,49.91161204469599,0.0,49.91161204469599,-16.085619276739557,0.0,0.0,32.0,32.0,0.0,0.0,strong
0.1,2.0,4.0,deploy_only,130.05240308405712,73.4115187924867,203.46392187654382,64.05517176262155,-29.0,0.5913768281197869,3.0,32.0,29.0,0.0,strong
0.1,2.0,4.0,detector_only,107.8274448349594,46.12753420942175,153.95497904438116,41.83021351352384,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,4.0,0.0,oracle,72.98283658758947,24.0,96.98283658758947,0.0,32.0,0.3393751093894679,32.0,0.0,-32.0,0.0,strong
0.1,4.0,0.0,controller,129.69991062553763,68.0,197.69991062553763,56.71707403794815,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,4.0,0.0,fixed_policy,49.91161204469599,0.0,49.91161204469599,-23.071224542893486,0.0,0.0,32.0,32.0,0.0,0.0,strong
0.1,4.0,0.0,deploy_only,168.6408842915704,112.0,280.6408842915704,95.65804770398091,-29.0,0.5913768281197869,3.0,32.0,29.0,0.0,strong
0.1,4.0,0.0,detector_only,129.69991062553763,68.0,197.69991062553763,56.71707403794815,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,4.0,2.0,oracle,75.49003395451251,26.507197366923037,101.99723132143555,0.0,32.0,0.3393751093894679,32.0,0.0,-32.0,0.0,strong
0.1,4.0,2.0,controller,135.76367773024853,74.06376710471088,209.8274448349594,60.273643775736,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,4.0,2.0,fixed_policy,49.91161204469599,0.0,49.91161204469599,-25.578421909816523,0.0,0.0,32.0,32.0,0.0,0.0,strong
0.1,4.0,2.0,deploy_only,177.34664368781372,120.70575939624335,298.05240308405706,101.85660973330123,-29.0,0.5913768281197869,3.0,32.0,29.0,0.0,strong
0.1,4.0,2.0,detector_only,135.76367773024853,74.06376710471088,209.8274448349594,60.273643775736,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,4.0,4.0,oracle,77.99723132143555,29.014394733846075,107.01162605528162,0.0,32.0,0.3393751093894679,32.0,0.0,-32.0,0.0,strong
0.1,4.0,4.0,controller,141.82744483495938,80.12753420942175,221.95497904438113,63.83021351352384,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.1,4.0,4.0,fixed_policy,49.91161204469599,0.0,49.91161204469599,-28.08561927673956,0.0,0.0,32.0,32.0,0.0,0.0,strong
0.1,4.0,4.0,deploy_only,186.05240308405712,129.4115187924867,315.46392187654385,108.05517176262155,-29.0,0.5913768281197869,3.0,32.0,29.0,0.0,strong
0.1,4.0,4.0,detector_only,141.82744483495938,80.12753420942175,221.95497904438113,63.83021351352384,2.0,0.7390582858296014,2.0,0.0,-2.0,0.19471729676997995,strong
0.5,0.0,0.0,oracle,88.99032777163671,0.0,88.99032777163671,0.0,32.0,0.9856880626681149,32.0,0.0,-32.0,0.0,strong
0.5,0.0,0.0,controller,104.64233339652033,0.0,104.64233339652033,15.65200562488362,2.0,0.1871324068140026,2.0,0.0,-2.0,0.13191325970600795,strong
0.5,0.0,0.0,fixed_policy,131.81196906947017,0.0,131.81196906947017,42.82164129783345,-24.0,0.0,8.0,32.0,24.0,0.0,strong
0.5,0.0,0.0,deploy_only,104.48968824928393,0.0,104.48968824928393,15.49936047764723,-29.0,0.3110203899309201,3.0,32.0,29.0,0.0,strong
0.5,0.0,0.0,detector_only,104.65218189440134,0.0,104.65218189440134,15.661854122764614,2.0,0.1915815115782503,2.0,0.0,-2.0,0.13199626168606257,strong
0.5,0.0,2.0,oracle,104.24447868624249,15.254150914605779,119.49862960084826,0.0,32.0,0.9856880626681149,32.0,0.0,-32.0,0.0,strong
0.5,0.0,2.0,controller,110.57215592064425,5.929822524123911,116.50197844476816,6.327677234401757,2.0,0.1871324068140026,2.0,0.0,-2.0,0.13191325970600795,strong
0.5,0.0,2.0,fixed_policy,131.81196906947017,0.0,131.81196906947017,27.56749038322768,-24.0,0.0,8.0,32.0,24.0,0.0,strong
0.5,0.0,2.0,deploy_only,109.93048441199473,5.440796162710785,115.37128057470551,5.686005725752243,-29.0,0.3110203899309201,3.0,32.0,29.0,0.0,strong
0.5,0.0,2.0,detector_only,110.46055488556674,5.808372991165389,116.26892787673212,6.21607619932423,2.0,0.1915815115782503,2.0,0.0,-2.0,0.13199626168606257,strong
0.5,0.0,4.0,oracle,119.49862960084825,30.508301829211558,150.0069314300598,0.0,32.0,0.9856880626681149,32.0,0.0,-32.0,0.0,strong
0.5,0.0,4.0,controller,116.50197844476816,11.859645048247822,128.36162349301597,-2.9966511560801052,2.0,0.1871324068140026,2.0,0.0,-2.0,0.13191325970600795,strong
0.5,0.0,4.0,fixed_policy,131.81196906947017,0.0,131.81196906947017,12.313339468621905,-24.0,0.0,8.0,32.0,24.0,0.0,strong
0.5,0.0,4.0,deploy_only,115.37128057470552,10.88159232542157,126.25287290012709,-4.127349026142743,-29.0,0.3110203899309201,3.0,32.0,29.0,0.0,strong
0.5,0.0,4.0,detector_only,116.2689278767321,11.616745982330778,127.88567385906289,-3.229701724116154,2.0,0.1915815115782503,2.0,0.0,-2.0,0.13199626168606257,strong
0.5,2.0,0.0,oracle,108.99032777163671,20.0,128.99032777163671,0.0,32.0,0.9856880626681149,32.0,0.0,-32.0,0.0,strong
0.5,2.0,0.0,controller,131.97566672985369,27.333333333333332,159.30900006318703,22.98533895821696,2.0,0.1871324068140026,2.0,0.0,-2.0,0.13191325970600795,strong
0.5,2.0,0.0,fixed_policy,131.81196906947017,0.0,131.81196906947017,22.82164129783345,-24.0,0.0,8.0,32.0,24.0,0.0,strong
0.5,2.0,0.0,deploy_only,146.48968824928394,42.0,188.48968824928394,37.49936047764723,-29.0,0.3110203899309201,3.0,32.0,29.0,0.0,strong
0.5,2.0,0.0,detector_only,127.98551522773467,23.333333333333332,151.318848561068,18.99518745609795,2.0,0.1915815115782503,2.0,0.0,-2.0,0.13199626168606257,strong
0.5,2.0,2.0,oracle,124.24447868624249,35.25415091460577,159.49862960084826,0.0,32.0,0.9856880626681149,32.0,0.0,-32.0,0.0,strong
0.5,2.0,2.0,controller,137.9054892539776,33.26315585745724,171.16864511143484,13.661010567735099,2.0,0.1871324068140026,2.0,0.0,-2.0,0.13191325970600795,strong
0.5,2.0,2.0,fixed_policy,131.81196906947017,0.0,131.81196906947017,7.567490383227678,-24.0,0.0,8.0,32.0,24.0,0.0,strong
0.5,2.0,2.0,deploy_only,151.93048441199474,47.44079616271079,199.37128057470554,27.686005725752235,-29.0,0.3110203899309201,3.0,32.0,29.0,0.0,strong
0.5,2.0,2.0,detector_only,133.79388821890004,29.141706324498717,162.93559454339876,9.549409532657558,2.0,0.1915815115782503,2.0,0.0,-2.0,0.13199626168606257,strong
0.5,2.0,4.0,oracle,139.49862960084826,50.508301829211554,190.0069314300598,0.0,32.0,0.9856880626681149,32.0,0.0,-32.0,0.0,strong
0.5,2.0,4.0,controller,143.8353117781015,39.19297838158116,183.02829015968265,4.336682177253228,2.0,0.1871324068140026,2.0,0.0,-2.0,0.13191325970600795,strong
0.5,2.0,4.0,fixed_policy,131.81196906947017,0.0,131.81196906947017,-7.686660531378095,-24.0,0.0,8.0,32.0,24.0,0.0,strong
0.5,2.0,4.0,deploy_only,157.37128057470554,52.88159232542157,210.2528729001271,17.872650973857258,-29.0,0.3110203899309201,3.0,32.0,29.0,0.0,strong
0.5,2.0,4.0,detector_only,139.60226121006545,34.95007931566411,174.55234052572956,0.10363160921717925,2.0,0.1915815115782503,2.0,0.0,-2.0,0.13199626168606257,strong
0.5,4.0,0.0,oracle,128.99032777163671,40.0,168.99032777163671,0.0,32.0,0.9856880626681149,32.0,0.0,-32.0,0.0,strong
0.5,4.0,0.0,controller,159.30900006318703,54.666666666666664,213.97566672985369,30.318672291550296,2.0,0.1871324068140026,2.0,0.0,-2.0,0.13191325970600795,strong
0.5,4.0,0.0,fixed_policy,131.81196906947017,0.0,131.81196906947017,2.8216412978334517,-24.0,0.0,8.0,32.0,24.0,0.0,strong
0.5,4.0,0.0,deploy_only,188.48968824928394,84.0,272.489688249284,59.49936047764723,-29.0,0.3110203899309201,3.0,32.0,29.0,0.0,strong
0.5,4.0,0.0,detector_only,151.318848561068,46.666666666666664,197.98551522773465,22.32852078943128,2.0,0.1915815115782503,2.0,0.0,-2.0,0.13199626168606257,strong
0.5,4.0,2.0,oracle,144.24447868624247,55.25415091460578,199.49862960084826,0.0,32.0,0.9856880626681149,32.0,0.0,-32.0,0.0,strong
0.5,4.0,2.0,controller,165.23882258731092,60.59648919079058,225.8353117781015,20.994343901068447,2.0,0.1871324068140026,2.0,0.0,-2.0,0.13191325970600795,strong
0.5,4.0,2.0,fixed_policy,131.81196906947017,0.0,131.81196906947017,-12.432509616772307,-24.0,0.0,8.0,32.0,24.0,0.0,strong
0.5,4.0,2.0,deploy_only,193.9304844119947,89.44079616271078,283.3712805747055,49.68600572575224,-29.0,0.3110203899309201,3.0,32.0,29.0,0.0,strong
0.5,4.0,2.0,detector_only,157.12722155223335,52.47503965783206,209.60226121006542,12.882742865990906,2.0,0.1915815115782503,2.0,0.0,-2.0,0.13199626168606257,strong
0.5,4.0,4.0,oracle,159.49862960084826,70.50830182921155,230.0069314300598,0.0,32.0,0.9856880626681149,32.0,0.0,-32.0,0.0,strong
0.5,4.0,4.0,controller,171.1686451114348,66.52631171491448,237.6949568263493,11.67001551058656,2.0,0.1871324068140026,2.0,0.0,-2.0,0.13191325970600795,strong
0.5,4.0,4.0,fixed_policy,131.81196906947017,0.0,131.81196906947017,-27.686660531378095,-24.0,0.0,8.0,32.0,24.0,0.0,strong
0.5,4.0,4.0,deploy_only,199.37128057470554,94.88159232542158,294.2528729001271,39.87265097385725,-29.0,0.3110203899309201,3.0,32.0,29.0,0.0,strong
0.5,4.0,4.0,detector_only,162.93559454339876,58.283412648997434,221.2190071923962,3.436964942550503,2.0,0.1915815115782503,2.0,0.0,-2.0,0.13199626168606257,strong
0.9,0.0,0.0,oracle,99.8502641945261,0.0,99.8502641945261,0.0,32.0,0.4711807938266112,32.0,0.0,-32.0,0.0,strong
0.9,0.0,0.0,controller,120.63095342292009,0.0,120.63095342292009,20.780689228393992,0.0,0.2399791239520305,0.0,0.0,0.0,0.1560888901699059,strong
0.9,0.0,0.0,fixed_policy,406.0037851673681,0.0,406.0037851673681,306.153520972842,-32.0,0.0,0.0,32.0,32.0,0.0,strong
0.9,0.0,0.0,deploy_only,130.3026433237974,0.0,130.3026433237974,30.452379129271307,-32.0,0.3938009511661456,0.0,32.0,32.0,0.0,strong
0.9,0.0,0.0,detector_only,123.9506929150973,0.0,123.9506929150973,24.1004287205712,0.0,0.26338272208376173,0.0,0.0,0.0,0.18102427355839965,strong
0.9,0.0,2.0,oracle,116.72331477122367,16.873050576697565,133.59636534792122,0.0,32.0,0.4711807938266112,32.0,0.0,-32.0,0.0,strong
0.9,0.0,2.0,controller,129.52538721974517,8.894433796825057,138.41982101657024,12.80207244852148,0.0,0.2399791239520305,0.0,0.0,0.0,0.1560888901699059,strong
0.9,0.0,2.0,fixed_policy,406.0037851673681,0.0,406.0037851673681,289.28047039614444,-32.0,0.0,0.0,32.0,32.0,0.0,strong
0.9,0.0,2.0,deploy_only,138.21238140692796,7.909738083130541,146.1221194900585,21.48906663570428,-32.0,0.3938009511661456,0.0,32.0,32.0,0.0,strong
0.9,0.0,2.0,detector_only,131.45195706849373,7.501264153396431,138.95322122189015,14.728642297270065,0.0,0.26338272208376173,0.0,0.0,0.0,0.18102427355839965,strong
0.9,0.0,4.0,oracle,133.59636534792122,33.74610115339513,167.34246650131635,0.0,32.0,0.4711807938266112,32.0,0.0,-32.0,0.0,strong
0.9,0.0,4.0,controller,138.41982101657024,17.788867593650114,156.20868861022035,4.823455668648999,0.0,0.2399791239520305,0.0,0.0,0.0,0.1560888901699059,strong
0.9,0.0,4.0,fixed_policy,406.0037851673681,0.0,406.0037851673681,272.4074198194469,-32.0,0.0,0.0,32.0,32.0,0.0,strong
0.9,0.0,4.0,deploy_only,146.12211949005848,15.819476166261081,161.94159565631955,12.525754142137268,-32.0,0.3938009511661456,0.0,32.0,32.0,0.0,strong
0.9,0.0,4.0,detector_only,138.95322122189017,15.002528306792861,153.95574952868304,5.356855873968935,0.0,0.26338272208376173,0.0,0.0,0.0,0.18102427355839965,strong
0.9,2.0,0.0,oracle,105.8502641945261,6.0,111.8502641945261,0.0,32.0,0.4711807938266112,32.0,0.0,-32.0,0.0,strong
0.9,2.0,0.0,controller,165.96428675625341,45.333333333333336,211.29762008958676,60.114022561727325,0.0,0.2399791239520305,0.0,0.0,0.0,0.1560888901699059,strong
0.9,2.0,0.0,fixed_policy,406.0037851673681,0.0,406.0037851673681,300.153520972842,-32.0,0.0,0.0,32.0,32.0,0.0,strong
0.9,2.0,0.0,deploy_only,178.3026433237974,48.0,226.3026433237974,72.4523791292713,-32.0,0.3938009511661456,0.0,32.0,32.0,0.0,strong
0.9,2.0,0.0,detector_only,155.9506929150973,32.0,187.9506929150973,50.10042872057119,0.0,0.26338272208376173,0.0,0.0,0.0,0.18102427355839965,strong
0.9,2.0,2.0,oracle,122.72331477122367,22.873050576697565,145.59636534792122,0.0,32.0,0.4711807938266112,32.0,0.0,-32.0,0.0,strong
0.9,2.0,2.0,controller,174.85872055307848,54.227767130158384,229.08648768323687,52.135405781854814,0.0,0.2399791239520305,0.0,0.0,0.0,0.1560888901699059,strong
0.9,2.0,2.0,fixed_policy,406.0037851673681,0.0,406.0037851673681,283.28047039614444,-32.0,0.0,0.0,32.0,32.0,0.0,strong
0.9,2.0,2.0,deploy_only,186.21238140692796,55.90973808313054,242.1221194900585,63.48906663570428,-32.0,0.3938009511661456,0.0,32.0,32.0,0.0,strong
0.9,2.0,2.0,detector_only,163.45195706849373,39.50126415339643,202.95322122189015,40.72864229727006,0.0,0.26338272208376173,0.0,0.0,0.0,0.18102427355839965,strong
0.9,2.0,4.0,oracle,139.59636534792122,39.74610115339513,179.34246650131635,0.0,32.0,0.4711807938266112,32.0,0.0,-32.0,0.0,strong
0.9,2.0,4.0,controller,183.75315434990355,63.122200926983446,246.875355276887,44.15678900198233,0.0,0.2399791239520305,0.0,0.0,0.0,0.1560888901699059,strong
0.9,2.0,4.0,fixed_policy,406.0037851673681,0.0,406.0037851673681,266.4074198194469,-32.0,0.0,0.0,32.0,32.0,0.0,strong
0.9,2.0,4.0,deploy_only,194.12211949005848,63.81947616626107,257.9415956563196,54.52575414213726,-32.0,0.3938009511661456,0.0,32.0,32.0,0.0,strong
0.9,2.0,4.0,detector_only,170.95322122189017,47.00252830679286,217.95574952868304,31.356855873968936,0.0,0.26338272208376173,0.0,0.0,0.0,0.18102427355839965,strong
0.9,4.0,0.0,oracle,111.8502641945261,12.0,123.8502641945261,0.0,32.0,0.4711807938266112,32.0,0.0,-32.0,0.0,strong
0.9,4.0,0.0,controller,211.29762008958676,90.66666666666667,301.96428675625344,99.44735589506065,0.0,0.2399791239520305,0.0,0.0,0.0,0.1560888901699059,strong
0.9,4.0,0.0,fixed_policy,406.0037851673681,0.0,406.0037851673681,294.153520972842,-32.0,0.0,0.0,32.0,32.0,0.0,strong
0.9,4.0,0.0,deploy_only,226.3026433237974,96.0,322.3026433237974,114.4523791292713,-32.0,0.3938009511661456,0.0,32.0,32.0,0.0,strong
0.9,4.0,0.0,detector_only,187.9506929150973,64.0,251.9506929150973,76.10042872057119,0.0,0.26338272208376173,0.0,0.0,0.0,0.18102427355839965,strong
0.9,4.0,2.0,oracle,128.72331477122367,28.873050576697565,157.59636534792122,0.0,32.0,0.4711807938266112,32.0,0.0,-32.0,0.0,strong
0.9,4.0,2.0,controller,220.19205388641183,99.56110046349174,319.7531543499036,91.46873911518814,0.0,0.2399791239520305,0.0,0.0,0.0,0.1560888901699059,strong
0.9,4.0,2.0,fixed_policy,406.0037851673681,0.0,406.0037851673681,277.28047039614444,-32.0,0.0,0.0,32.0,32.0,0.0,strong
0.9,4.0,2.0,deploy_only,234.212381406928,103.90973808313055,338.12211949005854,105.4890666357043,-32.0,0.3938009511661456,0.0,32.0,32.0,0.0,strong
0.9,4.0,2.0,detector_only,195.45195706849373,71.50126415339643,266.95322122189015,66.72864229727007,0.0,0.26338272208376173,0.0,0.0,0.0,0.18102427355839965,strong
0.9,4.0,4.0,oracle,145.59636534792122,45.74610115339513,191.34246650131635,0.0,32.0,0.4711807938266112,32.0,0.0,-32.0,0.0,strong
0.9,4.0,4.0,controller,229.0864876832369,108.45553426031677,337.54202194355366,83.49012233531566,0.0,0.2399791239520305,0.0,0.0,0.0,0.1560888901699059,strong
0.9,4.0,4.0,fixed_policy,406.0037851673681,0.0,406.0037851673681,260.4074198194469,-32.0,0.0,0.0,32.0,32.0,0.0,strong
0.9,4.0,4.0,deploy_only,242.1221194900585,111.81947616626108,353.9415956563196,96.52575414213727,-32.0,0.3938009511661456,0.0,32.0,32.0,0.0,strong
0.9,4.0,4.0,detector_only,202.95322122189017,79.00252830679285,281.95574952868304,57.35685587396895,0.0,0.26338272208376173,0.0,0.0,0.0,0.18102427355839965,strong
