lag_count,kind,amplitude,true_n_star,mean_H_hat,bias_H,rmse_H,mean_zeta_hat,bias_zeta,rmse_zeta,mean_n_star_hat,bias_n_star,rmse_n_star,mean_residual_slope,mean_durbin_watson,mean_curvature_p_value,mean_periodogram_peak_frequency,mean_periodogram_peak_power,mean_tail_kl_residual,max_tail_kl_residual,mean_tail_kl_standardized_residual,max_tail_kl_standardized_residual,mean_tail_kl_variance,max_tail_kl_variance,mean_tail_kl_log_observed,max_tail_kl_log_observed,variance_trend_slope,variance_trend_p_value,cusum_squared,mean_levene_p_value,min_levene_p_value,mean_fligner_p_value,min_fligner_p_value
100,sinusoid,0.0,0.8472606743008114,0.6002680921179171,0.00026809211791711807,0.0006040790646705613,0.9988194886273136,-0.0011805113726863104,0.002462458676980896,0.8478629621228014,0.000602287821989933,0.0012121453452681743,-0.0005115916137614515,1.8261360196631287,0.0754813427445983,0.153,0.017670855631235945,0.07867539705582483,0.24749669532246918,0.10763430776898804,0.19049062554538138,0.06520123310188322,0.4503814476822976,0.6184545971416112,1.0607163604302723,-1.5920120972450593,0.0011218582405885247,1.8292534934603162,0.1789266326659717,0.00013685662419493842,0.18574438978790736,0.00023530821312853974
100,sinusoid,0.1,0.8472606743008114,0.645509486690875,0.04550948669087518,0.045517285100505483,0.7905675182438805,-0.2094324817561195,0.20944886503035248,0.982331020295072,0.1350703459942606,0.1350815933571791,-0.0612716700878271,0.029935055080862936,8.593627254249725e-10,0.009999999999999998,12.114396394861618,0.41628322337383034,0.7161878533013697,0.3431157117275644,0.6211854981542555,0.08239592165010823,0.3017696085813938,0.6743307643522765,0.9646318980948398,-2.7382963043067083,0.006994406121539866,2.7150175994407952,0.05090952345054726,1.0630608756491332e-12,0.0951526720795746,3.339523369902441e-11
